0
30,7353134155273
30,8348751068115
30,9353885650635
31,0364170074463
31,1351642608643
31,2370624542236
31,3376388549805
31,4366302490234
31,5354614257813
31,6372566223145
31,7370719909668
31,8376483917236
31,9385280609131
32,0407676696777
32,1394958496094
32,240894317627
32,3375511169434
32,4392318725586
32,5393867492676
32,6395111083984
32,7406539916992
32,8413925170898
32,9436492919922
33,0397567749023
33,1405029296875
33,2422523498535
33,3413352966309
33,4420852661133
33,5425491333008
33,6457633972168
33,741268157959
33,8424873352051
33,9434051513672
34,043270111084
34,1441802978516
34,2447204589844
34,3467636108398
34,446891784668
34,5458908081055
34,6441612243652
34,7450561523438
34,848274230957
34,9480094909668
35,0430297851563
35,1476097106934
35,2468185424805
35,3476905822754
35,4459953308105
35,5476608276367
35,6487197875977
35,748966217041
35,8511848449707
35,9502830505371
36,0500068664551
36,1493682861328
36,250114440918
36,3501663208008
36,4505844116211
36,5513877868652
36,654109954834
36,7524108886719
36,8504638671875
36,9525756835938
37,0526313781738
37,1519355773926
37,2534408569336
37,3553123474121
37,4552230834961
37,5535774230957
37,6518974304199
37,7561378479004
37,8537406921387
37,9552764892578
38,055233001709
38,1568870544434
38,2583198547363
38,3553504943848
38,4567489624023
38,556957244873
38,6564636230469
38,7568244934082
38,8599700927734
38,9585647583008
39,0587158203125
39,1585159301758
39,258975982666
39,359676361084
39,4592590332031
39,5590171813965
39,6632690429688
39,7652435302734
39,8621368408203
39,9599571228027
40,0608367919922
40,1607475280762
40,2614135742188
40,3632392883301
40,4646949768066
40,5627021789551
40,6628341674805
40,7628021240234
40,8635025024414
40,9631080627441
41,0634765625
41,1669082641602
41,2653732299805
41,3637924194336
41,4634552001953
41,5655479431152
41,6682167053223
41,7650947570801
41,8671379089355
41,970630645752
42,066089630127
42,1660575866699
42,2714996337891
42,3675384521484
42,467529296875
42,5665245056152
42,6758041381836
42,7678871154785
42,8705673217773
42,9690475463867
43,0692558288574
43,1693077087402
43,2689895629883
43,3725128173828
43,4711761474609
43,571174621582
43,6702537536621
43,7716979980469
43,8707122802734
43,9720230102539
44,072582244873
44,174919128418
44,2738265991211
44,3741874694824
44,4733505249023
44,5737152099609
44,6740608215332
44,771427154541
44,8739738464355
44,9778480529785
45,0756378173828
45,1773300170898
45,2726898193359
45,3772163391113
45,4754676818848
45,5767021179199
45,6774826049805
45,7784309387207
45,8766670227051
45,976432800293
46,0777740478516
46,1783256530762
46,2782440185547
46,3789672851563
46,4802703857422
46,5813140869141
46,6795387268066
46,777587890625
46,8802947998047
46,9803771972656
47,0801315307617
47,1810684204102
47,2830467224121
47,3845062255859
47,4827117919922
47,582160949707
47,6815147399902
47,7828407287598
47,8820266723633
47,9850425720215
48,0850982666016
48,1829872131348
48,2840995788574
48,3853302001953
48,4843788146973
48,5852317810059
48,6850738525391
48,7880477905273
48,8878364562988
48,9863967895508
49,0845413208008
49,1870269775391
49,2866096496582
49,3882293701172
49,485466003418
49,5906639099121
49,6890678405762
49,7895584106445
49,8875961303711
49,9875068664551
50,0884094238281
50,1891708374023
50,2899780273438
50,3914070129395
50,4917411804199
50,590747833252
50,6902694702148
50,7909049987793
50,8924102783203
50,9906044006348
51,0915260314941
51,1939086914063
51,2953109741211
51,3977928161621
51,490852355957
51,5927734375
51,6933174133301
51,7943382263184
51,8961067199707
51,997371673584
52,0953712463379
52,1954154968262
52,2948875427246
52,3956718444824
52,4950485229492
52,5964889526367
52,695915222168
52,7981109619141
52,8993034362793
52,9952278137207
53,0968551635742
53,1975631713867
53,2977523803711
53,3983535766602
53,4987602233887
53,6018218994141
53,7010269165039
53,7999992370605
53,8989639282227
53,9999847412109
54,1000061035156
54,2007293701172
54,3004302978516
54,4039268493652
54,5065803527832
54,5990829467773
54,7013893127441
54,8008728027344
54,901611328125
55,0033264160156
55,1049766540527
55,2053413391113
55,3043823242188
55,4038505554199
55,5024147033691
55,6038856506348
55,7054328918457
55,8038444519043
55,9063148498535
56,0048294067383
56,1053886413574
56,205810546875
56,3090515136719
56,4053726196289
56,5072975158691
56,6093864440918
56,7075691223145
56,8066673278809
56,9080924987793
57,0073738098145
57,1088180541992
57,2087821960449
57,3090476989746
57,4111328125
57,5104942321777
57,6119995117188
57,7086181640625
57,8116416931152
57,9107284545898
58,0112152099609
58,1110801696777
58,2145309448242
58,3124732971191
58,4121131896973
58,5126953125
58,6118545532227
58,7127952575684
58,8146705627441
58,9164237976074
59,0166473388672
59,1217918395996
59,2133903503418
59,3165130615234
59,4165725708008
59,514476776123
59,6164169311523
59,7193565368652
59,8174743652344
59,916145324707
60,017204284668
60,1166496276855
60,2172470092773
60,3180999755859
60,4188003540039
60,5206489562988
60,6200294494629
60,7223968505859
60,8189926147461
60,9203453063965
61,0199890136719
61,1200065612793
61,2246398925781
61,3185653686523
61,4222640991211
61,5207214355469
61,6214065551758
61,7217178344727
61,8225059509277
61,923957824707
62,0247268676758
62,1253128051758
62,2222442626953
62,3236351013184
62,4234237670898
62,5233497619629
62,6242408752441
62,7266044616699
62,8265113830566
62,9253845214844
63,0250701904297
63,126407623291
63,2259254455566
63,3267478942871
63,4264221191406
63,5275611877441
63,6283264160156
63,727710723877
63,827766418457
63,9275932312012
64,0281066894531
64,1275100708008
64,2271499633789
64,328010559082
64,4309387207031
64,527961730957
64,6290130615234
64,7299499511719
64,8309783935547
64,9314804077148
65,03369140625
65,1334533691406
65,228630065918
65,3322601318359
65,4322128295898
65,5327987670898
65,6332931518555
65,7311248779297
65,8353652954102
65,9338302612305
66,0331268310547
66,1345367431641
66,2342987060547
66,3353500366211
66,4347534179688
66,5370712280273
66,6386184692383
66,7433013916016
66,8356628417969
66,9373245239258
67,0362396240234
67,1374664306641
67,2367782592773
67,3400573730469
67,4426193237305
67,5385284423828
67,6375961303711
67,7380218505859
67,8387145996094
67,9398345947266
68,0397644042969
68,1417770385742
68,2421722412109
68,3399658203125
68,4385604858398
68,5405654907227
68,6405487060547
68,7407913208008
68,8408203125
68,9435119628906
69,0450744628906
69,1424255371094
69,2432708740234
69,3427200317383
69,4441680908203
69,5438461303711
69,643798828125
69,745361328125
69,8470687866211
69,9442443847656
70,0435485839844
70,1427459716797
70,2440719604492
70,347785949707
70,4448928833008
70,54931640625
70,6470947265625
70,7477569580078
70,8465347290039
70,9475555419922
71,047233581543
71,1479110717773
71,2485198974609
71,3512802124023
71,4519348144531
71,544921875
71,6506805419922
71,7482070922852
71,8504180908203
71,9500274658203
72,0512008666992
72,1515960693359
72,2553024291992
72,3508911132813
72,4518203735352
72,5517044067383
72,6528625488281
72,7525787353516
72,8535766601563
72,9546890258789
73,0556106567383
73,1535949707031
73,2534027099609
73,3542022705078
73,4544372558594
73,5550384521484
73,656364440918
73,7587814331055
73,8555526733398
73,9558944702148
74,0564117431641
74,1566925048828
74,2556076049805
74,357177734375
74,4590759277344
74,5571746826172
74,6584396362305
74,7576522827148
74,8583221435547
74,9583740234375
75,0595550537109
75,1627426147461
75,2601776123047
75,3620300292969
75,460578918457
75,5592269897461
75,6605377197266
75,7626190185547
75,8603897094727
75,962287902832
76,0645141601563
76,1654052734375
76,2620849609375
76,3630523681641
76,4611892700195
76,5627593994141
76,6625366210938
76,7627716064453
76,8649749755859
76,9668960571289
77,0648803710938
77,164680480957
77,2630615234375
77,3668670654297
77,4655227661133
77,566032409668
77,6677703857422
77,7673110961914
77,866096496582
77,9671936035156
78,0672988891602
78,1667938232422
78,267463684082
78,3677597045898
78,4707946777344
78,5692443847656
78,6683578491211
78,7684936523438
78,8695602416992
78,9677200317383
79,0700759887695
79,1700820922852
79,2726058959961
79,375129699707
79,471794128418
79,5712585449219
79,671257019043
79,771484375
79,8719940185547
79,9732284545898
80,0745086669922
80,1755676269531
80,2711486816406
80,3719711303711
80,4760208129883
80,5749740600586
80,6745681762695
80,7748565673828
80,8769149780273
80,976448059082
81,0796432495117
81,1766357421875
81,2764205932617
81,3768615722656
81,4766159057617
81,5744857788086
81,6788940429688
81,7802047729492
81,878791809082
81,978141784668
82,0785217285156
82,1786499023438
82,2786865234375
82,3788909912109
82,4811401367188
82,5821685791016
82,6799240112305
82,7787551879883
82,8814086914063
82,9813537597656
83,0807342529297
83,1821212768555
83,2838134765625
83,3849334716797
83,4832916259766
83,5827331542969
83,682373046875
83,7832489013672
83,8833923339844
83,9827728271484
84,0854949951172
84,1842727661133
84,2876129150391
84,3867111206055
84,4829559326172
84,5868911743164
84,6848297119141
84,7864303588867
84,8881301879883
84,9890975952148
85,0870742797852
85,1886749267578
85,2876358032227
85,3897857666016
85,4875259399414
85,5884246826172
85,6907424926758
85,7888259887695
85,8889312744141
85,9884643554688
86,0891876220703
86,1887588500977
86,290641784668
86,3903732299805
86,4924468994141
86,5919799804688
86,6910934448242
86,7931594848633
86,8903961181641
86,9917373657227
87,0918426513672
87,1928405761719
87,2958145141602
87,3953857421875
87,4902038574219
87,593879699707
87,6931610107422
87,7946548461914
87,8944778442383
87,9958190917969
88,0965042114258
88,1968307495117
88,2942886352539
88,3967132568359
88,4961318969727
88,5969161987305
88,6967926025391
88,7997131347656
88,8993682861328
88,9985427856445
89,0972213745117
89,1987152099609
89,2980194091797
89,3989944458008
89,4990692138672
89,6018600463867
89,7027282714844
89,7999801635742
89,8992004394531
90,0006713867188
90,1005477905273
90,2008209228516
90,3013534545898
90,4008636474609
90,5027618408203
90,601806640625
90,7009124755859
90,8042373657227
90,9026031494141
91,0033645629883
91,1067733764648
91,207275390625
91,3068237304688
91,4067916870117
91,5047836303711
91,6050796508789
91,704948425293
91,8055648803711
91,9064788818359
92,0082702636719
92,1100845336914
92,2072372436523
92,3075256347656
92,4078369140625
92,5080490112305
92,60791015625
92,7077484130859
92,8090057373047
92,9093399047852
93,0077209472656
93,1105117797852
93,2074584960938
93,3099060058594
93,4093246459961
93,5125122070313
93,612419128418
93,7116622924805
93,8083419799805
93,9116744995117
94,0107116699219
94,112434387207
94,2118225097656
94,3159103393555
94,4147491455078
94,5133972167969
94,611930847168
94,7115249633789
94,8148880004883
94,9118957519531
95,0145797729492
95,1161270141602
95,2136993408203
95,3157196044922
95,4152221679688
95,5154495239258
95,6163787841797
95,7151718139648
95,8179626464844
95,9192276000977
96,0185546875
96,1165008544922
96,2177505493164
96,3180541992188
96,4193115234375
96,518669128418
96,6202163696289
96,7213668823242
96,8204803466797
96,9185104370117
97,0207595825195
97,1194458007813
97,2206573486328
97,3201065063477
97,427001953125
97,5231094360352
97,6216735839844
97,7213897705078
97,8222427368164
97,9214096069336
98,0257110595703
98,1226043701172
98,2252731323242
98,32666015625
98,4244766235352
98,5220565795898
98,6239624023438
98,7250137329102
98,8250503540039
98,9263229370117
99,027946472168
99,1264801025391
99,2257308959961
99,3267669677734
99,4255752563477
99,5268325805664
99,6275100708008
99,7288513183594
99,8289947509766
99,9270935058594
100,02717590332
100,12947845459
100,227813720703
100,329391479492
100,429229736328
100,531387329102
100,632865905762
100,730911254883
100,831100463867
100,930679321289
101,030807495117
101,131866455078
101,231887817383
101,334449768066
101,434562683105
101,534561157227
101,632171630859
101,734222412109
101,833343505859
101,933547973633
102,034675598145
102,136703491211
102,23420715332
102,334785461426
102,435935974121
102,536323547363
102,63533782959
102,735328674316
102,837524414063
102,939346313477
103,037017822266
103,137603759766
103,237205505371
103,33708190918
103,43807220459
103,538833618164
103,640312194824
103,743843078613
103,840110778809
103,93920135498
104,039253234863
104,139656066895
104,240058898926
104,340126037598
104,443183898926
104,53995513916
104,641036987305
104,740020751953
104,842262268066
104,94108581543
105,042594909668
105,145156860352
105,24600982666
105,343711853027
105,440498352051
105,543151855469
105,64315032959
105,744583129883
105,843315124512
105,946319580078
106,049354553223
106,146461486816
106,245887756348
106,346473693848
106,445747375488
106,547050476074
106,646812438965
106,749900817871
106,850311279297
106,947120666504
107,049186706543
107,148590087891
107,247917175293
107,347686767578
107,451118469238
107,550941467285
107,650581359863
107,749855041504
107,850387573242
107,950637817383
108,050819396973
108,151679992676
108,252807617188
108,355094909668
108,453620910645
108,552833557129
108,653579711914
108,75163269043
108,853355407715
108,952781677246
109,056312561035
109,158821105957
109,253486633301
109,3544921875
109,45482635498
109,555458068848
109,656181335449
109,758239746094
109,858711242676
109,954460144043
110,055862426758
110,157112121582
110,256645202637
110,357856750488
110,458534240723
110,559478759766
110,66056060791
110,759140014648
110,85897064209
110,961929321289
111,059547424316
111,15926361084
111,259506225586
111,359970092773
111,462615966797
111,562423706055
111,660331726074
111,761009216309
111,862800598145
111,961090087891
112,061897277832
112,162330627441
112,265777587891
112,366203308105
112,459167480469
112,561866760254
112,664192199707
112,763877868652
112,864181518555
112,964485168457
113,067558288574
113,16658782959
113,26643371582
113,366134643555
113,465126037598
113,566970825195
113,668022155762
113,768615722656
113,869468688965
113,968711853027
114,067047119141
114,171081542969
114,267791748047
114,369033813477
114,468353271484
114,572105407715
114,670974731445
114,771751403809
114,868240356445
114,971336364746
115,070129394531
115,170906066895
115,272071838379
115,372230529785
115,475509643555
115,569458007813
115,671852111816
115,772506713867
115,87279510498
115,973243713379
116,073196411133
116,17504119873
116,276153564453
116,376770019531
116,474891662598
116,574829101563
116,675827026367
116,775650024414
116,876808166504
116,978721618652
117,077369689941
117,18042755127
117,275772094727
117,377388000488
117,477645874023
117,57942199707
117,677452087402
117,780479431152
117,88355255127
117,979133605957
118,079162597656
118,179344177246
118,279174804688
118,380012512207
118,483154296875
118,581008911133
118,680755615234
118,780662536621
118,881469726563
118,981887817383
119,082389831543
119,183311462402
119,284698486328
119,386657714844
119,481575012207
119,584426879883
119,682792663574
119,784614562988
119,884178161621
119,985008239746
120,087677001953
120,187133789063
120,285499572754
120,386512756348
120,487197875977
120,585342407227
120,68726348877
120,786727905273
120,889205932617
120,989105224609
121,088706970215
121,187896728516
121,28816986084
121,389144897461
121,489242553711
121,591827392578
121,689834594727
121,791343688965
121,891227722168
121,990966796875
122,090538024902
122,190544128418
122,291389465332
122,392356872559
122,493774414063
122,590339660645
122,692749023438
122,793312072754
122,893684387207
122,993827819824
123,096519470215
123,197227478027
123,295837402344
123,398162841797
123,49494934082
123,595314025879
123,696617126465
123,79483795166
123,898857116699
123,994331359863
124,097015380859
124,196907043457
124,297088623047
124,397354125977
124,497497558594
124,597770690918
124,699073791504
124,799613952637
124,899536132813
124,999725341797
125,099182128906
125,199729919434
125,300163269043
125,397880554199
125,505577087402
125,602691650391
125,700241088867
125,801963806152
125,903961181641
126,001838684082
126,102355957031
126,204177856445
126,304183959961
126,403030395508
126,503158569336
126,602951049805
126,704116821289
126,810585021973
126,901458740234
127,007530212402
127,10865020752
127,207130432129
127,306175231934
127,404823303223
127,506202697754
127,606536865234
127,707122802734
127,809989929199
127,909561157227
128,007690429688
128,107604980469
128,207336425781
128,308639526367
128,410095214844
128,507965087891
128,613494873047
128,713500976563
128,810562133789
128,910369873047
129,009841918945
129,111190795898
129,211654663086
129,311630249023
129,413497924805
129,512603759766
129,611404418945
129,712463378906
129,813659667969
129,911849975586
130,012252807617
130,114807128906
130,217163085938
130,314193725586
130,414566040039
130,514846801758
130,615325927734
130,714416503906
130,816848754883
130,916442871094
131,017639160156
131,116912841797
131,217147827148
131,316909790039
131,417114257813
131,518600463867
131,619247436523
131,719955444336
131,820190429688
131,917861938477
132,018936157227
132,119262695313
132,220672607422
132,320266723633
132,421295166016
132,52262878418
132,622009277344
132,722229003906
132,821884155273
132,92121887207
133,021728515625
133,121963500977
133,226379394531
133,325073242188
133,425003051758
133,522430419922
133,622039794922
133,723281860352
133,822296142578
133,924789428711
134,026458740234
134,127197265625
134,225708007813
134,323257446289
134,425506591797
134,526794433594
134,62580871582
134,727905273438
134,828674316406
134,93017578125
135,029495239258
135,128204345703
135,225936889648
135,328872680664
135,427001953125
135,529205322266
135,631652832031
135,729843139648
135,830108642578
135,928741455078
136,031005859375
136,1298828125
136,230926513672
136,329803466797
136,431945800781
136,532577514648
136,63037109375
136,733306884766
136,832855224609
136,933120727539
137,032348632813
137,136428833008
137,235214233398
137,3359375
137,437240600586
137,533752441406
137,635543823242
137,735412597656
137,835952758789
137,935653686523
138,037826538086
138,138442993164
138,234725952148
138,337738037109
138,436706542969
138,537704467773
138,637451171875
138,739318847656
138,840377807617
138,941284179688
139,039306640625
139,139205932617
139,239669799805
139,338912963867
139,440521240234
139,541137695313
139,64372253418
139,74104309082
139,842544555664
139,941665649414
140,041229248047
140,141860961914
140,242477416992
140,344146728516
140,44465637207
140,543975830078
140,641143798828
140,74577331543
140,842803955078
140,945434570313
141,045379638672
141,146957397461
141,247833251953
141,345611572266
141,445297241211
141,546539306641
141,646820068359
141,746612548828
141,848052978516
141,949081420898
142,049118041992
142,150039672852
142,247039794922
142,347885131836
142,44856262207
142,549224853516
142,648666381836
142,751083374023
142,852447509766
142,954315185547
143,051986694336
143,149505615234
143,251098632813
143,349487304688
143,451705932617
143,552825927734
143,653610229492
143,752807617188
143,851943969727
143,952865600586
144,053115844727
144,153778076172
144,254470825195
144,35627746582
144,456451416016
144,553665161133
144,654998779297
144,756256103516
144,856689453125
144,955795288086
145,057861328125
145,158706665039
145,259475708008
145,359756469727
145,456741333008
145,557723999023
145,658081054688
145,757751464844
145,860366821289
145,959899902344
146,061981201172
146,159851074219
146,258346557617
146,359283447266
146,459991455078
146,560150146484
146,661178588867
146,761932373047
146,864715576172
146,962097167969
147,063812255859
147,160766601563
147,261962890625
147,362045288086
147,463317871094
147,564834594727
147,665084838867
147,766693115234
147,86393737793
147,965301513672
148,064468383789
148,164901733398
148,266799926758
148,36767578125
148,4677734375
148,570327758789
148,663681030273
148,766723632813
148,86750793457
148,9677734375
149,067596435547
149,16975402832
149,268356323242
149,366882324219
149,46826171875
149,568984985352
149,669143676758
149,768341064453
149,86979675293
149,97200012207
150,072708129883
150,169128417969
150,270233154297
150,370941162109
150,471313476563
150,572036743164
150,679016113281
150,772674560547
150,871810913086
150,97297668457
151,07405090332
151,173355102539
151,274597167969
151,373184204102
151,476486206055
151,576644897461
151,675369262695
151,777328491211
151,873458862305
151,976547241211
152,07568359375
152,177108764648
152,275970458984
152,38037109375
152,47834777832
152,57878112793
152,678115844727
152,778503417969
152,877792358398
152,978073120117
153,079025268555
153,179946899414
153,282775878906
153,381134033203
153,479675292969
153,579437255859
153,680450439453
153,780792236328
153,884124755859
153,981170654297
154,085327148438
154,183029174805
154,283569335938
154,381759643555
154,48307800293
154,583389282227
154,68391418457
154,785095214844
154,886322021484
154,985336303711
155,082366943359
155,185653686523
155,285430908203
155,385314941406
155,485733032227
155,585220336914
155,689422607422
155,789749145508
155,885177612305
155,987091064453
156,08772277832
156,187896728516
156,286712646484
156,391616821289
156,488388061523
156,590728759766
156,690277099609
156,788223266602
156,889892578125
156,989562988281
157,089813232422
157,191757202148
157,294677734375
157,395797729492
157,491912841797
157,591735839844
157,690460205078
157,792358398438
157,892150878906
157,995819091797
158,095733642578
158,192291259766
158,292388916016
158,393905639648
158,494125366211
158,594863891602
158,694320678711
158,794326782227
158,894668579102
158,992797851563
159,095367431641
159,196411132813
159,296249389648
159,39680480957
159,497116088867
159,599685668945
159,698974609375
159,798080444336
159,897476196289
159,998336791992
160,099517822266
160,199127197266
160,299072265625
160,400512695313
160,502716064453
160,601699829102
160,700561523438
160,800857543945
160,900588989258
161,000366210938
161,102035522461
161,203460693359
161,304351806641
161,401473999023
161,501739501953
161,602844238281
161,703247070313
161,803695678711
161,903411865234
162,006423950195
162,106033325195
162,211135864258
162,304306030273
162,405136108398
162,50602722168
162,605621337891
162,707580566406
162,807571411133
162,911773681641
163,006408691406
163,108810424805
163,207366943359
163,308197021484
163,407318115234
163,508056640625
163,610397338867
163,709686279297
163,811187744141
163,906875610352
164,010025024414
164,110595703125
164,20979309082
164,310440063477
164,412506103516
164,510635375977
164,612014770508
164,710159301758
164,813003540039
164,911926269531
165,013336181641
165,112503051758
165,214950561523
165,317398071289
165,415191650391
165,514129638672
165,613876342773
165,714645385742
165,815322875977
165,914520263672
166,018417358398
166,116088867188
166,216537475586
166,316375732422
166,416809082031
166,516372680664
166,617263793945
166,716751098633
166,819046020508
166,919311523438
167,017532348633
167,117828369141
167,219833374023
167,318725585938
167,41926574707
167,520034790039
167,621856689453
167,720901489258
167,819763183594
167,920867919922
168,021408081055
168,119506835938
168,222412109375
168,324188232422
168,424621582031
168,521759033203
168,623260498047
168,722579956055
168,82356262207
168,923568725586
169,023895263672
169,125595092773
169,226608276367
169,324081420898
169,424362182617
169,524963378906
169,626388549805
169,724563598633
169,826690673828
169,927536010742
170,028366088867
170,130264282227
170,226272583008
170,326736450195
170,427703857422
170,530502319336
170,628341674805
170,730834960938
170,828918457031
170,932067871094
171,02897644043
171,132202148438
171,229553222656
171,331253051758
171,430603027344
171,533294677734
171,631317138672
171,731704711914
171,831008911133
171,931854248047
172,032272338867
172,131576538086
172,231857299805
172,336486816406
172,436538696289
172,533615112305
172,633087158203
172,734878540039
172,832809448242
172,934982299805
173,036071777344
173,14045715332
173,237197875977
173,336868286133
173,436340332031
173,536209106445
173,637283325195
173,736923217773
173,836837768555
173,940048217773
174,039047241211
174,13720703125
174,238708496094
174,337738037109
174,438720703125
174,539260864258
174,641632080078
174,742126464844
174,841461181641
174,939895629883
175,041213989258
175,140350341797
175,241592407227
175,339797973633
175,444458007813
175,544342041016
175,643096923828
175,741546630859
175,843399047852
175,942199707031
176,043563842773
176,143844604492
176,259811401367
176,341796875
176,444625854492
176,544616699219
176,64533996582
176,746383666992
176,845138549805
176,948303222656
177,048858642578
177,152328491211
177,25178527832
177,347381591797
177,447387695313
177,547744750977
177,648330688477
177,750381469727
177,850509643555
177,949584960938
178,04914855957
178,149230957031
178,250366210938
178,350112915039
178,450424194336
178,55256652832
178,65251159668
178,752456665039
178,850280761719
178,952438354492
179,05158996582
179,152801513672
179,253280639648
179,355728149414
179,4541015625
179,549850463867
179,654251098633
179,753540039063
179,853469848633
179,955017089844
180,057312011719
180,158676147461
180,257949829102
180,3564453125
180,456649780273
180,556411743164
180,659622192383
180,757080078125
180,860900878906
180,958511352539
181,057662963867
181,157791137695
181,258666992188
181,358016967773
181,459609985352
181,56266784668
181,660018920898
181,761215209961
181,8603515625
181,958114624023
182,06103515625
182,159957885742
182,261596679688
182,363647460938
182,463485717773
182,561737060547
182,662048339844
182,762588500977
182,864486694336
182,96208190918
183,063537597656
183,164596557617
183,265274047852
183,364120483398
183,464416503906
183,565322875977
183,668106079102
183,765747070313
183,86572265625
183,96809387207
184,067962646484
184,166275024414
184,267822265625
184,367218017578
184,467163085938
184,56867980957
184,668670654297
184,77001953125
184,8740234375
184,968276977539
185,069396972656
185,169616699219
185,268951416016
185,370086669922
185,473724365234
185,570983886719
185,671508789063
185,773880004883
185,870620727539
185,972747802734
186,072174072266
186,17610168457
186,273986816406
186,376998901367
186,473419189453
186,573379516602
186,676651000977
186,773101806641
186,875076293945
186,976959228516
187,078918457031
187,175338745117
187,275619506836
187,376724243164
187,474853515625
187,580505371094
187,676498413086
187,780426025391
187,878860473633
187,977813720703
188,077224731445
188,179946899414
188,278427124023
188,378723144531
188,481094360352
188,580383300781
188,677703857422
188,7783203125
188,880523681641
188,980545043945
189,079345703125
189,181854248047
189,283843994141
189,384185791016
189,484725952148
189,581359863281
189,681900024414
189,782592773438
189,882476806641
189,982620239258
190,08415222168
190,185638427734
190,287704467773
190,385223388672
190,481628417969
190,585479736328
190,684051513672
190,785629272461
190,886184692383
190,987594604492
191,088806152344
191,185256958008
191,286315917969
191,386428833008
191,487533569336
191,587463378906
191,688446044922
191,789794921875
191,890899658203
191,996444702148
192,087417602539
192,189682006836
192,290283203125
192,390121459961
192,490524291992
192,591110229492
192,692367553711
192,791381835938
192,8916015625
192,991271972656
193,092330932617
